Actual,Predicted
['Pushback'],['Buddha clap']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Swipe']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
